playerID,yearID
lavagco01,1938
lavagco01,1939
lavagco01,1940
lavagco01,1941
lavelga01,1977
lavelga01,1983
lawrebr01,1956
lawtoma02,2000
lawtoma02,2004
lawva01,1988
lawve01,1960
lawve01,1960
lazzeto01,1933
leach01,1984
leagubr01,2011
leebi02,1938
leebi02,1939
leebi03,1973
leebo01,1965
leeca01,2005
leeca01,2006
leeca01,2007
leecl02,2008
leecl02,2010
leecl02,2011
leecl02,2013
leede02,2005
leede02,2007
leeth01,1941
leeth01,1945
lefebji01,1966
lefloro01,1976
leibeha01,1938
leibeha01,1940
leibeha01,1941
leiteal01,1996
leiteal01,2000
lemahdj01,2015
lemahdj01,2017
lemahdj01,2019
lemanda01,1979
lemasde01,1967
lemonbo01,1948
lemonbo01,1949
lemonbo01,1950
lemonbo01,1951
lemonbo01,1952
lemonbo01,1953
lemonbo01,1954
lemonch01,1978
lemonch01,1979
lemonch01,1984
lemonji01,1960
lemonji01,1960
leonabu99,1935
leonabu99,1937
leonabu99,1938
leonabu99,1939
leonabu99,1940
leonabu99,1941
leonabu99,1943
leonabu99,1943
leonabu99,1944
leonabu99,1945
leonabu99,1945
leonabu99,1946
leonabu99,1948
leonadu02,1940
leonadu02,1943
leonadu02,1944
leonadu02,1945
leonadu02,1951
leonaje01,1987
leonaje01,1989
leppedo02,1963
lestejo01,2010
lestejo01,2011
lestejo01,2014
lestejo01,2016
lestejo01,2018
lewisbu01,1938
lewisbu01,1947
lewisru01,1947
lewisru01,1948
lidgebr01,2005
lidgebr01,2008
liebejo01,2001
liebemi01,1999
liebemi01,2000
lillyte01,2004
lillyte01,2009
limajo01,1999
linarro01,1944
linarro01,1945
linceti01,2008
linceti01,2009
linceti01,2010
linceti01,2011
lindejo01,1943
lindofr01,2016
lindofr01,2017
lindofr01,2018
lindofr01,2019
lindofr01,2025
liriafr01,2006
litwhda01,1942
loaizes01,2003
loaizes01,2004
lockeje01,2013
lockele01,1943
lockele01,1945
lockele01,1948
lockmwh01,1952
loducpa01,2003
loducpa01,2004
loducpa01,2005
loducpa01,2006
loesbi01,1957
loftoke01,1994
loftoke01,1995
loftoke01,1996
loftoke01,1997
loftoke01,1998
loftoke01,1999
loganjo01,1955
loganjo01,1957
loganjo01,1958
loganjo01,1959
lolicmi01,1969
lolicmi01,1971
lolicmi01,1972
lollash01,1950
lollash01,1954
lollash01,1955
lollash01,1956
lollash01,1958
lollash01,1959
lollash01,1959
lollash01,1960
lollash01,1960
lombaer01,1936
lombaer01,1937
lombaer01,1938
lombaer01,1939
lombaer01,1940
lombaer01,1942
lombaer01,1943
lombaer01,1945
lonboji01,1967
longda02,1956
longoev01,2008
longoev01,2009
longoev01,2010
lopated01,1951
lopatst01,1955
lopatst01,1956
lopesda01,1978
lopesda01,1979
lopesda01,1980
lopesda01,1981
lopezal01,1934
lopezal01,1941
lopezau01,1983
lopezca02,1939
lopezfe01,2005
lopezja01,1997
lopezja01,1998
lopezja01,2003
lopezjo01,2006
lopezjo02,2022
lopezpa01,2023
lopezre01,2024
lorenmi01,2023
loretma01,2004
loretma01,2006
loudelo01,1943
loudelo01,1944
loudelo01,1946
loudelo01,1947
loudelo01,1948
lowebr01,2019
lowebr01,2025
lowede01,2000
lowede01,2002
lowelmi01,2002
lowelmi01,2003
lowelmi01,2004
lowelmi01,2007
lowrepe01,1946
lowrije01,2018
lucrojo01,2014
lucrojo01,2016
ludwiry01,2008
lugose01,2024
lumpeje01,1964
lundydi01,1933
lundydi01,1934
luzingr01,1975
luzingr01,1976
luzingr01,1977
luzingr01,1978
lylesjo02,1939
lylesjo02,1940
lylesp01,1973
lylesp01,1976
lylesp01,1977
lynnfr01,1975
lynnfr01,1976
lynnfr01,1977
lynnfr01,1978
lynnfr01,1979
lynnfr01,1980
lynnfr01,1981
lynnfr01,1982
lynnfr01,1983
lynnla01,2012
lynnla01,2021
lyonsgr01,1937
lyonste01,1939
macdomi01,2003
machama01,2013
machama01,2015
machama01,2016
machama01,2018
machama01,2021
machama01,2022
machama01,2025
mackebi99,1933
mackebi99,1935
mackebi99,1936
mackebi99,1938
mackebi99,1940
mackebi99,1947
mackra01,1940
maddugr01,1988
maddugr01,1992
maddugr01,1994
maddugr01,1995
maddugr01,1996
maddugr01,1997
maddugr01,1998
maddugr01,2000
madlobi01,1975
madlobi01,1981
madlobi01,1983
maglisa01,1951
maglisa01,1952
mahafar01,1961
mahafar01,1961
mahafar01,1962
malonji01,1965
malzofr01,1957
malzofr01,1958
malzofr01,1959
malzofr01,1959
malzofr01,1960
malzofr01,1960
malzofr01,1963
malzofr01,1964
mancugu01,1935
mancugu01,1937
mannife01,1937
mannima02,1947
mannima02,1948
manoaal01,2022
mantife01,1965
mantijo01,2022
mantlmi01,1952
mantlmi01,1953
mantlmi01,1954
mantlmi01,1955
mantlmi01,1956
mantlmi01,1957
mantlmi01,1958
mantlmi01,1959
mantlmi01,1959
mantlmi01,1960
mantlmi01,1960
mantlmi01,1961
mantlmi01,1961
mantlmi01,1962
mantlmi01,1963
mantlmi01,1964
mantlmi01,1965
mantlmi01,1967
mantlmi01,1968
manushe01,1934
maricju01,1962
maricju01,1962
maricju01,1963
maricju01,1964
maricju01,1965
maricju01,1966
maricju01,1967
maricju01,1968
maricju01,1969
maricju01,1971
marioma01,1943
marioma01,1944
marioma01,1945
marioma01,1946
marioma01,1947
marioma01,1948
marioma01,1949
marioma01,1950
marisro01,1959
marisro01,1960
marisro01,1960
marisro01,1961
marisro01,1961
marisro01,1962
marisro01,1962
markani01,2018
marmoca01,2008
marquge01,2021
marquja01,2009
marqulu01,1947
marqulu01,1948
marreco01,1951
marshmi01,1974
marshmi01,1975
marshmi02,1984
marshwi01,1942
marshwi01,1947
marshwi01,1949
marteke01,2019
marteke01,2024
marteke01,2025
martest01,2016
martest01,2022
martibi02,1956
martica04,2015
martica04,2017
martide01,1990
martide01,1991
martide01,1992
martide01,1995
martied01,1992
martied01,1995
martied01,1996
martied01,1997
martied01,2000
martied01,2001
martied01,2003
martihe01,1938
martijd02,2015
martijd02,2018
martijd02,2019
martijd02,2021
martijd02,2022
martijd02,2023
martipe01,1933
martipe01,1934
martipe01,1935
martipe01,1937
martipe02,1996
martipe02,1997
martipe02,1998
martipe02,1999
martipe02,2000
martipe02,2002
martipe02,2005
martipe02,2006
martira02,1990
martira02,1991
martira05,1940
martira05,1941
martira05,1943
martira05,1943
martira05,1944
martira05,1945
martiru01,2007
martiru01,2008
martiru01,2011
martiru01,2015
martist01,1936
martiti01,1983
martiti02,1995
martiti02,1997
martivi01,2004
martivi01,2007
martivi01,2009
martivi01,2010
martivi01,2014
masiph01,1945
masiph01,1946
masiph01,1947
masiph01,1948
masteju01,2013
mastewa02,1947
mastewa02,1948
matheed01,1953
matheed01,1955
matheed01,1956
matheed01,1957
matheed01,1958
matheed01,1959
matheed01,1959
matheed01,1960
matheed01,1960
matheed01,1961
matheed01,1961
matheed01,1962
mathive01,1941
mathive01,1942
mathive01,1944
mathive01,1945
mathive01,1945
matlajo01,1974
matlajo01,1975
matlajo01,1976
matlole01,1935
matlole01,1936
matsuhi01,2003
matsuhi01,2004
matthga01,1979
matthga02,2006
mattido01,1984
mattido01,1985
mattido01,1986
mattido01,1987
mattido01,1988
mattido01,1989
mauerjo01,2006
mauerjo01,2008
mauerjo01,2009
mauerjo01,2010
mauerjo01,2012
mauerjo01,2013
maxwech01,1956
maxwech01,1957
maybejo01,1973
maybejo01,1974
mayca01,1969
mayca01,1972
mayda01,1973
mayle01,1969
mayle01,1971
mayle01,1972
mayoed01,1945
maypi01,1940
maysjo01,2001
mayswi01,1954
mayswi01,1955
mayswi01,1956
mayswi01,1957
mayswi01,1958
mayswi01,1959
mayswi01,1959
mayswi01,1960
mayswi01,1960
mayswi01,1961
mayswi01,1961
mayswi01,1962
mayswi01,1962
mayswi01,1963
mayswi01,1964
mayswi01,1965
mayswi01,1966
mayswi01,1967
mayswi01,1968
mayswi01,1969
mayswi01,1970
mayswi01,1971
mayswi01,1972
mayswi01,1973
mayweed01,1937
mayweed01,1940
mayweed01,1940
mazerbi01,1958
mazerbi01,1959
mazerbi01,1959
mazerbi01,1960
mazerbi01,1960
mazerbi01,1962
mazerbi01,1962
mazerbi01,1963
mazerbi01,1964
mazerbi01,1967
mazzile01,1979
mcauldi01,1965
mcauldi01,1966
mcauldi01,1967
mcbriba01,1976
mcbrike01,1961
mcbrike01,1962
mcbrike01,1963
mccanbr01,2006
mccanbr01,2007
mccanbr01,2008
mccanbr01,2009
mccanbr01,2010
mccanbr01,2011
mccanbr01,2013
mccanja02,2019
mccarti01,1966
mccarti01,1967
mcclash01,2022
mcclash01,2023
mccoobi01,1966
mccorfr01,1938
mccorfr01,1939
mccorfr01,1940
mccorfr01,1941
mccorfr01,1942
mccorfr01,1943
mccorfr01,1944
mccorfr01,1945
mccorfr01,1946
mccormi03,1960
mccormi03,1960
mccormi03,1961
mccormi03,1961
mccovwi01,1963
mccovwi01,1966
mccovwi01,1968
mccovwi01,1969
mccovwi01,1970
mccovwi01,1971
mcculcl01,1948
mcculcl01,1953
mcculla02,2017
mccutan01,2011
mccutan01,2012
mccutan01,2013
mccutan01,2014
mccutan01,2015
mcdanbo01,1943
mcdanbo01,1944
mcdanbo01,1945
mcdanli01,1960
mcdanli01,1960
mcdougi01,1952
mcdougi01,1956
mcdougi01,1957
mcdougi01,1958
mcdougi01,1959
mcdougi01,1959
mcdowja01,1991
mcdowja01,1992
mcdowja01,1993
mcdowsa01,1965
mcdowsa01,1966
mcdowsa01,1968
mcdowsa01,1969
mcdowsa01,1970
mcdowsa01,1971
mcdufte01,1939
mcdufte01,1939
mcdufte01,1941
mcdufte01,1944
mcdufte01,1944
mcgeewi01,1983
mcgeewi01,1985
mcgeewi01,1987
mcgeewi01,1988
mcgloji01,1967
mcgloly01,1974
mcgratu01,1972
mcgratu01,1975
mcgresc01,1981
mcgrifr01,1992
mcgrifr01,1994
mcgrifr01,1995
mcgrifr01,1996
mcgrifr01,2000
mcgwima01,1987
mcgwima01,1988
mcgwima01,1989
mcgwima01,1990
mcgwima01,1991
mcgwima01,1992
mcgwima01,1995
mcgwima01,1996
mcgwima01,1997
mcgwima01,1998
mcgwima01,1999
mcgwima01,2000
mchenhe01,1940
mchenhe01,1941
mckingr01,1943
mckingr01,1944
mckinza01,2025
mclaide01,1966
mclaide01,1968
mclaide01,1969
mclisca01,1959
mclouna01,2008
mcmahdo02,1958
mcmahry01,2024
mcmilro01,1956
mcmilro01,1957
mcnalda01,1969
mcnalda01,1970
mcnalda01,1972
mcneije01,2019
mcneije01,2022
mcquige02,1939
mcquige02,1940
mcquige02,1942
mcquige02,1944
mcquige02,1945
mcquige02,1947
mcquige02,1948
mcraeha01,1975
mcraeha01,1976
mcraeha01,1982
meadoau01,2019
meansjo01,2019
mechegi01,2007
medwijo01,1934
medwijo01,1935
medwijo01,1936
medwijo01,1937
medwijo01,1938
medwijo01,1939
medwijo01,1940
medwijo01,1941
medwijo01,1942
medwijo01,1944
meekev01,2010
megiltr01,2025
melanma01,2013
melanma01,2015
melanma01,2016
melanma01,2021
meltobi01,1971
meltocl01,1942
menkede01,1969
menkede01,1970
merrija01,2024
merriji01,1970
merriwh01,2019
merriwh01,2021
merriwh01,2023
mesajo01,1995
mesajo01,1996
mesorde01,2014
messean01,1971
messean01,1974
messean01,1975
messean01,1976
michaca01,1949
michaca01,1950
mikolmi01,2018
mikolmi01,2022
mileywa01,2012
millafe01,1969
millafe01,1970
millafe01,1971
millean01,2016
millean01,2017
milleda02,2002
milleed03,1939
milleed03,1940
milleed03,1941
milleed03,1942
milleed03,1943
milleed03,1944
milleed03,1946
milleed03,1947
millehe01,1947
millema03,2024
millesh01,2015
millest01,1961
millest01,1961
millwke01,1999
milnaal01,1940
miltoer01,2001
miltohe01,1936
miltohe01,1937
miltohe01,1938
miltohe01,1939
miltohe01,1940
minchdo01,1967
minchdo01,1969
minosmi01,1947
minosmi01,1948
minosmi01,1951
minosmi01,1952
minosmi01,1953
minosmi01,1954
minosmi01,1957
minosmi01,1959
minosmi01,1959
minosmi01,1960
minosmi01,1960
mintogr01,1982
misioja01,2025
mitchda01,1949
mitchda01,1952
mitchge01,1940
mitchge01,1941
mitchke01,1989
mitchke01,1990
mizeca01,2025
mizejo01,1937
mizejo01,1939
mizejo01,1940
mizejo01,1941
mizejo01,1942
mizejo01,1946
mizejo01,1947
mizejo01,1948
mizejo01,1949
mizejo01,1953
mizelvi01,1959
mizelvi01,1959
molinya01,2009
molinya01,2010
molinya01,2011
molinya01,2012
molinya01,2013
molinya01,2014
molinya01,2015
molinya01,2017
molinya01,2018
molinya01,2021
molitpa01,1980
molitpa01,1985
molitpa01,1988
molitpa01,1991
molitpa01,1992
molitpa01,1993
molitpa01,1994
monbobi01,1960
monbobi01,1960
monbobi01,1962
monbobi01,1963
mondari01,1968
mondari01,1978
mondera01,1995
moneydo01,1974
moneydo01,1976
moneydo01,1977
moneydo01,1978
mongesi01,1979
montawi01,1977
montejo01,1976
montemi01,2011
montemi01,2014
montgje01,1992
montgje01,1993
montgje01,1996
moodybl01,1939
moonwa01,1957
moonwa01,1959
moonwa01,1959
mooredo01,1985
moorege03,1937
moorejo02,1934
moorejo02,1935
moorejo02,1936
moorejo02,1937
moorejo02,1938
moorejo02,1940
moorema02,2013
mooremi01,1989
moorere01,1940
moorete01,1939
moorete01,1940
moorete01,1941
moorete01,1942
moralje01,1977
morame01,2003
morame01,2005
moranbi02,1962
moranbi02,1962
moranmi01,1995
morejad01,2025
morelmi01,2018
morelna01,1940
morgajo02,1966
morgajo02,1970
morgajo02,1972
morgajo02,1973
morgajo02,1974
morgajo02,1975
morgajo02,1976
morgajo02,1977
morgajo02,1978
morgajo02,1979
morgami01,1991
morneju01,2007
morneju01,2008
morneju01,2009
morneju01,2010
mornele01,1933
mornele01,1937
mornele01,1939
mornele01,1940
morriba01,1937
morriba01,1944
morrija02,1981
morrija02,1984
morrija02,1985
morrija02,1987
morrija02,1991
morrima01,2001
morrima01,2002
mortoch02,2018
mortoch02,2019
morynwa01,1958
mosebll01,1986
mosesje01,1970
moseswa01,1937
moseswa01,1945
mossbr01,2014
mossido01,1957
mosspo01,1937
mosspo01,1942
mosspo01,1943
motama01,1973
moustmi01,2015
moustmi01,2017
moustmi01,2019
moyerja01,2003
muelldo01,1954
muelldo01,1955
muellra01,1944
mulcahu01,1940
muldema01,2003
muldema01,2004
mulhote01,1993
mullice01,2021
mullipa01,1947
mullipa01,1948
mumphje01,1984
muncrbo01,1944
muncyma01,2019
muncyma01,2021
mungere01,1944
mungere01,1947
mungere01,1949
mungova01,1934
mungova01,1935
mungova01,1936
mungova01,1937
mungova01,1945
munozan01,2024
munozan01,2025
munsoth01,1971
munsoth01,1973
munsoth01,1974
munsoth01,1975
munsoth01,1976
munsoth01,1977
munsoth01,1978
murcebo01,1971
murcebo01,1972
murcebo01,1973
murcebo01,1974
murcebo01,1975
murphda05,1980
murphda05,1982
murphda05,1983
murphda05,1984
murphda05,1985
murphda05,1986
murphda05,1987
murphda08,2014
murphda08,2016
murphda08,2017
murphjo04,1937
murphjo04,1938
murphjo04,1939
murphse01,2023
murraed02,1978
murraed02,1981
murraed02,1982
murraed02,1983
murraed02,1984
murraed02,1985
murraed02,1986
murraed02,1991
musgrjo01,2022
musiast01,1943
musiast01,1944
musiast01,1946
musiast01,1947
musiast01,1948
musiast01,1949
musiast01,1950
musiast01,1951
musiast01,1952
musiast01,1953
musiast01,1954
musiast01,1955
musiast01,1956
musiast01,1957
musiast01,1958
musiast01,1959
musiast01,1959
musiast01,1960
musiast01,1960
musiast01,1961
musiast01,1961
musiast01,1962
musiast01,1962
musiast01,1963
mussimi01,1992
mussimi01,1993
mussimi01,1994
mussimi01,1997
mussimi01,1999
myerbu01,1935
myerbu01,1937
myersra01,1990
myersra01,1994
myersra01,1995
myersra01,1997
myerswi01,2016
nagych01,1992
nagych01,1996
nagych01,1999
napolmi01,2012
narlera01,1956
narlera01,1958
narvaom01,2021
nathajo01,2004
nathajo01,2005
nathajo01,2008
nathajo01,2009
nathajo01,2012
nathajo01,2013
navardi01,2008
naylojo01,2024
neaglde01,1995
neaglde01,1997
nealch01,1959
nealch01,1960
nealch01,1960
neilra01,1947
nelsoau01,1937
nelsocl01,1946
nelsoda01,1973
nelsoje01,2001
nenro01,1998
nenro01,1999
nenro01,2002
neshepa01,2014
neshepa01,2017
nettlgr01,1975
nettlgr01,1977
nettlgr01,1978
nettlgr01,1979
nettlgr01,1980
nettlgr01,1985
nevinph01,2001
newcodo01,1949
newcodo01,1950
newcodo01,1951
newcodo01,1955
newhoha01,1942
newhoha01,1943
newhoha01,1944
newhoha01,1945
newhoha01,1946
newhoha01,1947
newhoha01,1948
newmaje01,1979
newsobo01,1938
newsobo01,1939
newsobo01,1940
newsobo01,1944
nichobi01,1940
nichobi01,1941
nichobi01,1943
nichobi01,1944
nichobi01,1945
niekrjo01,1979
niekrph01,1969
niekrph01,1975
niekrph01,1978
niekrph01,1982
niekrph01,1984
nilssda01,1999
nokesma01,1987
nolaaa01,2018
nolanga01,1972
nomohi01,1995
norenir01,1954
norride01,2014
norrimi01,1981
nunezed02,2016
nuxhajo01,1955
nuxhajo01,1956
odayda01,2015
odeake01,1945
odellbi01,1958
odellbi01,1959
odombl01,1968
odombl01,1969
odonojo01,1965
odorija01,2019
odoulle01,1933
offerjo01,1995
offerjo01,1999
ogandal01,2011
oglivbe01,1980
oglivbe01,1982
oglivbe01,1983
ohearry01,2025
ohtansh01,2021
ohtansh01,2022
ohtansh01,2023
ohtansh01,2024
ohtansh01,2025
okajihi01,2007
olerujo01,1993
olerujo01,2001
olivato01,1964
olivato01,1965
olivato01,1966
olivato01,1967
olivato01,1968
olivato01,1969
olivato01,1970
olivato01,1971
oliveal01,1972
oliveal01,1975
oliveal01,1976
oliveal01,1980
oliveal01,1981
oliveal01,1982
oliveal01,1983
olivejo02,1937
olsongr01,1990
olsongr02,1990
olsonma02,2021
olsonma02,2023
olsonma02,2025
omsal01,1935
oneilbu01,1942
oneilbu01,1943
oneilpa01,1991
oneilpa01,1994
oneilpa01,1995
oneilpa01,1997
oneilpa01,1998
ontivst02,1995
ordonma01,1999
ordonma01,2000
ordonma01,2001
ordonma01,2003
ordonma01,2006
ordonma01,2007
oroscje01,1983
oroscje01,1984
ortajo01,1975
ortajo01,1980
ortizda01,2004
ortizda01,2005
ortizda01,2006
ortizda01,2007
ortizda01,2008
ortizda01,2010
ortizda01,2011
ortizda01,2012
ortizda01,2013
ortizda01,2016
ortizru01,2003
osteecl01,1967
osteecl01,1970
osteecl01,1973
osunaro01,2017
oswalro01,2005
oswalro01,2006
oswalro01,2007
otisam01,1970
otisam01,1971
otisam01,1972
otisam01,1973
otisam01,1976
otoolji01,1963
ottme01,1934
ottme01,1935
ottme01,1936
ottme01,1937
ottme01,1938
ottme01,1939
ottme01,1940
ottme01,1941
ottme01,1942
ottme01,1943
ottme01,1944
ottme01,1945
owenmi01,1941
owenmi01,1942
owenmi01,1943
owenmi01,1944
owenssm01,1939
ozunama01,2016
ozunama01,2017
ozunama01,2024
pacioto01,1981
padilvi01,2002
pafkoan01,1945
pafkoan01,1947
pafkoan01,1948
pafkoan01,1949
pafkoan01,1950
pagejo01,1944
pagejo01,1947
pagejo01,1948
pagnoto01,1992
paigesa01,1934
paigesa01,1936
paigesa01,1941
paigesa01,1942
paigesa01,1943
paigesa01,1943
paigesa01,1944
paigesa01,1952
paigesa01,1953
palmede01,1998
palmeji01,1970
palmeji01,1971
palmeji01,1972
palmeji01,1975
palmeji01,1977
palmeji01,1978
palmera01,1988
palmera01,1991
palmera01,1998
palmera01,1999
panikjo01,2015
papeljo01,2006
papeljo01,2007
papeljo01,2008
papeljo01,2009
papeljo01,2012
papeljo01,2015
pappami01,1962
pappami01,1962
pappami01,1965
paredis01,2024
paredis01,2025
parkch01,2001
parkeda01,1977
parkeda01,1979
parkeda01,1980
parkeda01,1981
parkeda01,1985
parkeda01,1986
parkeda01,1990
parketo01,1939
parketo01,1945
parneme01,1949
parneme01,1951
parnero01,1934
parnero01,1939
parnero01,1939
parrila01,1979
parrila01,1987
parrila02,1980
parrila02,1982
parrila02,1983
parrila02,1984
parrila02,1985
parrila02,1986
parrila02,1988
parrila02,1990
partlro01,1939
pascuca02,1959
pascuca02,1960
pascuca02,1960
pascuca02,1961
pascuca02,1962
pascuca02,1964
passecl01,1941
passecl01,1942
passecl01,1943
passecl01,1945
passecl01,1946
patekfr01,1972
patekfr01,1976
patekfr01,1978
pattepa02,1934
pattepa02,1936
pattepa02,1939
pattepa02,1942
pattima01,1971
pavanca01,2004
pavliro01,1996
pearsal02,1963
pearsle01,1941
pearsle01,1942
pearsle01,1943
pearsle01,1943
pearsle01,1943
pearsle01,1944
pearsle01,1945
pearsle01,1946
pearsmo01,1936
pearsmo01,1940
peavyja01,2005
peavyja01,2007
peavyja01,2012
pederjo01,2015
pederjo01,2022
pedrodu01,2008
pedrodu01,2009
pedrodu01,2010
pedrodu01,2013
penaca01,2009
penaje02,2025
penato01,1982
penato01,1984
penato01,1985
penato01,1986
penato01,1989
pencehu01,2009
pencehu01,2011
pencehu01,2014
pencehu01,2019
pendlte01,1992
penniar01,1942
penniar01,1944
penniar01,1945
pennybr01,2006
pennybr01,2007
pepitjo01,1963
pepitjo01,1964
pepitjo01,1965
peralfr01,2021
peralfr01,2025
peraljh01,2011
peraljh01,2013
peraljh01,2015
percitr01,1996
percitr01,1998
percitr01,1999
percitr01,2001
perdoge01,2023
perezca01,1995
perezch01,2011
perezch01,2012
perezja01,1943
perezma02,2022
perezod01,2002
perezpa01,1983
perezsa02,2013
perezsa02,2014
perezsa02,2015
perezsa02,2016
perezsa02,2017
perezsa02,2018
perezsa02,2021
perezsa02,2023
perezsa02,2024
perezto01,1967
perezto01,1968
perezto01,1969
perezto01,1970
perezto01,1974
perezto01,1975
perezto01,1976
perkibi01,1934
perkibi01,1940
perkigl01,2013
perkigl01,2014
perkigl01,2015
perryga01,1966
perryga01,1970
perryga01,1972
perryga01,1974
perryga01,1979
perryge01,1988
perryji01,1961
perryji01,1970
perryji01,1971
peskyjo01,1946
peterda01,2025
peterfr01,1970
peterga01,1964
peterga01,1967
petrori01,1967
petrori01,1969
petryda01,1985
pettian01,1996
pettian01,2001
pettian01,2010
phelpba01,1938
phelpba01,1939
phelpba01,1940
phillbr01,2010
phillbr01,2011
phillbr01,2013
piazzmi01,1993
piazzmi01,1994
piazzmi01,1995
piazzmi01,1996
piazzmi01,1997
piazzmi01,1998
piazzmi01,1999
piazzmi01,2000
piazzmi01,2001
piazzmi01,2002
piazzmi01,2004
piazzmi01,2005
piercbi02,1953
piercbi02,1955
piercbi02,1956
piercbi02,1957
piercbi02,1958
piercbi02,1959
piercbi02,1961
piersji01,1954
piersji01,1956
pierzaj01,2002
pierzaj01,2006
pinedmi01,2011
pinielo01,1972
pinsova01,1959
pinsova01,1959
pinsova01,1960
pinsova01,1960
pizarju01,1963
pizarju01,1964
plesada01,1987
plesada01,1988
plesada01,1989
pocorbi01,1978
podrejo01,1958
podrejo01,1960
podrejo01,1960
podrejo01,1962
podsesc01,2005
polanjo01,2019
polanpl01,2007
polanpl01,2011
polleho01,1943
polleho01,1946
polleho01,1949
polloaj01,2015
pomerdr01,2016
portebo01,1954
porteda02,1974
porteda02,1978
porteda02,1979
porteda02,1980
posadjo01,2000
posadjo01,2001
posadjo01,2002
posadjo01,2003
posadjo01,2007
poseybu01,2012
poseybu01,2013
poseybu01,2015
poseybu01,2016
poseybu01,2017
poseybu01,2018
poseybu01,2021
powelbi02,1948
powelbo01,1968
powelbo01,1969
powelbo01,1970
powelbo01,1971
powervi01,1955
powervi01,1956
powervi01,1959
powervi01,1959
powervi01,1960
powervi01,1960
pradoma01,2010
preslji01,1986
pressry01,2019
pressry01,2021
priceda01,2010
priceda01,2011
priceda01,2012
priceda01,2014
priceda01,2015
priorma01,2003
profaju01,2024
puckeki01,1986
puckeki01,1987
puckeki01,1988
puckeki01,1989
puckeki01,1990
puckeki01,1991
puckeki01,1992
puckeki01,1993
puckeki01,1994
puckeki01,1995
puhlte01,1978
puigya01,2014
pujolal01,2001
pujolal01,2003
pujolal01,2004
pujolal01,2005
pujolal01,2006
pujolal01,2007
pujolal01,2008
pujolal01,2009
pujolal01,2010
pujolal01,2015
pujolal01,2022
purkebo01,1958
purkebo01,1961
purkebo01,1961
purkebo01,1962
putzjj01,2007
quantpa01,2001
quentca01,2008
quentca01,2011
quintjo01,2016
quiseda01,1982
quiseda01,1983
quiseda01,1984
radatdi01,1963
radatdi01,1964
radclal01,1933
radclal01,1934
radclal01,1935
radclal01,1936
radclal01,1937
radclal01,1938
radclal01,1939
radclal01,1943
radclal01,1944
radclal01,1945
radclal01,1945
radclal01,1946
radclri01,1936
radclte01,1937
radclte01,1938
radclte01,1939
radclte01,1941
radclte01,1943
radclte01,1944
radkebr01,1998
raffeke01,1944
raganco01,2024
raineti01,1981
raineti01,1982
raineti01,1983
raineti01,1984
raineti01,1985
raineti01,1986
raineti01,1987
raleica01,2025
ramiral03,2014
ramirar01,2005
ramirar01,2008
ramirar01,2014
ramirha01,2008
ramirha01,2009
ramirha01,2010
ramirjo01,2017
ramirjo01,2018
ramirjo01,2021
ramirjo01,2022
ramirjo01,2023
ramirjo01,2024
ramirjo01,2025
ramirma02,1995
ramirma02,1998
ramirma02,1999
ramirma02,2000
ramirma02,2001
ramirma02,2002
ramirma02,2003
ramirma02,2004
ramirma02,2005
ramirma02,2006
ramirma02,2007
ramirma02,2008
ramirra01,1984
ramosaj01,2016
ramoshe02,2024
ramospe01,1959
ramoswi01,2016
ramoswi01,2018
randowi01,1976
randowi01,1977
randowi01,1980
randowi01,1981
randowi01,1987
randowi01,1989
raschvi01,1948
raschvi01,1949
raschvi01,1950
raschvi01,1952
rasmudr01,2025
rawlesh01,1986
rayjo01,1988
raymocl01,1966
rayro02,2017
rayro02,2025
realmjt01,2018
realmjt01,2019
realmjt01,2021
reardje01,1985
reardje01,1986
reardje01,1988
reardje01,1991
redmama01,2006
reduswi01,1936
reduswi01,1937
reedri01,1998
reedri01,2001
reedro01,1968
reesepe01,1942
reesepe01,1946
reesepe01,1947
reesepe01,1948
reesepe01,1949
reesepe01,1950
reesepe01,1951
reesepe01,1952
reesepe01,1953
reesepe01,1954
reevedo01,1940
reganph01,1966
reisepe01,1941
reisepe01,1942
reisepe01,1946
reitzke01,1980
remlimi01,2002
remyje01,1978
rendoan01,2019
renfrch01,1946
renteed01,1998
renteed01,2000
renteed01,2003
renteed01,2004
renteed01,2006
repulri01,1956
reuscri01,1977
reuscri01,1987
reuscri01,1989
reussje01,1975
reussje01,1980
reyesal02,2021
reyesjo01,2006
reyesjo01,2007
reyesjo01,2010
reyesjo01,2011
reynoal01,1945
reynoal01,1949
reynoal01,1950
reynoal01,1952
reynoal01,1953
reynoal01,1954
reynobr01,2021
reynobr01,2024
reynocr01,1978
reynocr01,1979
reynoha01,1987
reynoha01,1988
reynosh01,2000
rhodear01,2010
rhoderi01,1976
rhoderi01,1986
ricede01,1953
riceji01,1977
riceji01,1978
riceji01,1979
riceji01,1980
riceji01,1983
riceji01,1984
riceji01,1985
riceji01,1986
richabo01,1957
richabo01,1959
richabo01,1962
richabo01,1962
richabo01,1963
richabo01,1964
richabo01,1965
richabo01,1966
richajr01,1980
richepe01,1965
richepe01,1966
ricksbi01,1945
riddlel01,1948
riddlma01,1939
riddlma01,1940
riddlma01,1940
riggsle01,1936
righeda01,1986
righeda01,1987
rignebi01,1948
rijojo01,1994
rileyau01,2022
rileyau01,2023
riosal01,2006
riosal01,2007
ripkeca01,1983
