playerID,yearID,teamID,inseason,G,W,L,plyrMgr
mauchge01,1978,MIN,1,162,73,89,N
bambege01,1978,ML4,1,162,93,69,N
willidi02,1978,MON,1,162,76,86,N
martibi02,1978,NYA,1,94,52,42,N
howsedi01,1978,NYA,2,1,0,1,N
lemonbo01,1978,NYA,3,68,48,20,N
torrejo01,1978,NYN,1,162,66,96,N
winklbo99,1978,OAK,1,39,24,15,N
mckeoja99,1978,OAK,2,123,45,78,N
ozarkda99,1978,PHI,1,162,90,72,N
tannech01,1978,PIT,1,161,88,73,N
craigro01,1978,SDN,1,162,84,78,N
johnsda01,1978,SEA,1,160,56,104,N
altobjo01,1978,SFN,1,162,89,73,N
rappve99,1978,SLN,1,17,6,11,N
krolja99,1978,SLN,2,2,1,1,N
boyerke01,1978,SLN,3,143,62,81,N
huntebi03,1978,TEX,1,161,86,75,N
corrapa01,1978,TEX,2,1,1,0,N
hartsro01,1978,TOR,1,161,59,102,N
coxbo01,1979,ATL,1,160,66,94,N
weaveea99,1979,BAL,1,159,102,57,N
zimmedo01,1979,BOS,1,160,91,69,N
fregoji01,1979,CAL,1,162,88,74,N
kessido01,1979,CHA,1,106,46,60,Y
larusto01,1979,CHA,2,54,27,27,N
frankhe01,1979,CHN,1,155,78,77,N
amalfjo01,1979,CHN,2,7,2,5,N
mcnamjo99,1979,CIN,1,161,90,71,N
torboje01,1979,CLE,1,95,43,52,N
garcida99,1979,CLE,2,66,38,28,N
mossle01,1979,DET,1,53,27,26,N
tracedi01,1979,DET,2,2,2,0,N
andersp01,1979,DET,3,106,56,50,N
virdobi01,1979,HOU,1,162,89,73,N
herzowh01,1979,KCA,1,162,85,77,N
lasorto01,1979,LAN,1,162,79,83,N
mauchge01,1979,MIN,1,162,82,80,N
bambege01,1979,ML4,1,161,95,66,N
willidi02,1979,MON,1,160,95,65,N
lemonbo01,1979,NYA,1,65,34,31,N
martibi02,1979,NYA,2,95,55,40,N
torrejo01,1979,NYN,1,163,63,99,N
marshji01,1979,OAK,1,162,54,108,N
ozarkda99,1979,PHI,1,133,65,67,N
greenda02,1979,PHI,2,30,19,11,N
tannech01,1979,PIT,1,163,98,64,N
craigro01,1979,SDN,1,161,68,93,N
johnsda01,1979,SEA,1,162,67,95,N
altobjo01,1979,SFN,1,140,61,79,N
bristda99,1979,SFN,2,22,10,12,N
boyerke01,1979,SLN,1,163,86,76,N
corrapa01,1979,TEX,1,162,83,79,N
hartsro01,1979,TOR,1,162,53,109,N
coxbo01,1980,ATL,1,161,81,80,N
weaveea99,1980,BAL,1,162,100,62,N
zimmedo01,1980,BOS,1,155,82,73,N
peskyjo01,1980,BOS,2,5,1,4,N
fregoji01,1980,CAL,1,160,65,95,N
larusto01,1980,CHA,1,162,70,90,N
gomezpr01,1980,CHN,1,90,38,52,N
amalfjo01,1980,CHN,2,72,26,46,N
mcnamjo99,1980,CIN,1,163,89,73,N
garcida99,1980,CLE,1,160,79,81,N
andersp01,1980,DET,1,163,84,78,N
virdobi01,1980,HOU,1,163,93,70,N
freyji99,1980,KCA,1,162,97,65,N
lasorto01,1980,LAN,1,163,92,71,N
mauchge01,1980,MIN,1,125,54,71,N
goryljo01,1980,MIN,2,36,23,13,N
rodgebu01,1980,ML4,1,47,26,21,N
bambege01,1980,ML4,2,92,47,45,N
rodgebu01,1980,ML4,3,23,13,10,N
willidi02,1980,MON,1,162,90,72,N
howsedi01,1980,NYA,1,162,103,59,N
torrejo01,1980,NYN,1,162,67,95,N
martibi02,1980,OAK,1,162,83,79,N
greenda02,1980,PHI,1,162,91,71,N
tannech01,1980,PIT,1,162,83,79,N
colemje01,1980,SDN,1,163,73,89,N
johnsda01,1980,SEA,1,105,39,65,N
willsma01,1980,SEA,2,58,20,38,N
bristda99,1980,SFN,1,161,75,86,N
boyerke01,1980,SLN,1,51,18,33,N
krolja99,1980,SLN,2,1,0,1,N
herzowh01,1980,SLN,3,73,38,35,N
schoere01,1980,SLN,4,37,18,19,N
corrapa01,1980,TEX,1,163,76,85,N
mattibo01,1980,TOR,1,162,67,95,N
coxbo01,1981,ATL,1,107,50,56,N
weaveea99,1981,BAL,1,105,59,46,N
houkra01,1981,BOS,1,108,59,49,N
fregoji01,1981,CAL,1,47,22,25,N
mauchge01,1981,CAL,2,63,29,34,N
larusto01,1981,CHA,1,106,54,52,N
amalfjo01,1981,CHN,1,106,38,65,N
mcnamjo99,1981,CIN,1,108,66,42,N
garcida99,1981,CLE,1,103,52,51,N
andersp01,1981,DET,1,109,60,49,N
virdobi01,1981,HOU,1,110,61,49,N
freyji99,1981,KCA,1,70,30,40,N
howsedi01,1981,KCA,2,33,20,13,N
lasorto01,1981,LAN,1,110,63,47,N
goryljo01,1981,MIN,1,37,11,25,N
gardnbi02,1981,MIN,2,73,30,43,N
rodgebu01,1981,ML4,1,109,62,47,N
willidi02,1981,MON,1,81,44,37,N
fanniji01,1981,MON,2,27,16,11,N
michage01,1981,NYA,1,82,48,34,N
lemonbo01,1981,NYA,2,25,11,14,N
torrejo01,1981,NYN,1,105,41,62,N
martibi02,1981,OAK,1,109,64,45,N
greenda02,1981,PHI,1,107,59,48,N
tannech01,1981,PIT,1,103,46,56,N
howarfr01,1981,SDN,1,110,41,69,N
willsma01,1981,SEA,1,25,6,18,N
lachere01,1981,SEA,2,85,38,47,N
robinfr02,1981,SFN,1,111,56,55,N
herzowh01,1981,SLN,1,103,59,43,N
zimmedo01,1981,TEX,1,105,57,48,N
mattibo01,1981,TOR,1,106,37,69,N
torrejo01,1982,ATL,1,162,89,73,N
weaveea99,1982,BAL,1,163,94,68,N
houkra01,1982,BOS,1,162,89,73,N
mauchge01,1982,CAL,1,162,93,69,N
larusto01,1982,CHA,1,162,87,75,N
eliale01,1982,CHN,1,162,73,89,N
mcnamjo99,1982,CIN,1,92,34,58,N
nixonru01,1982,CIN,2,70,27,43,N
garcida99,1982,CLE,1,162,78,84,N
andersp01,1982,DET,1,162,83,79,N
virdobi01,1982,HOU,1,111,49,62,N
lillibo01,1982,HOU,2,51,28,23,N
howsedi01,1982,KCA,1,162,90,72,N
lasorto01,1982,LAN,1,162,88,74,N
gardnbi02,1982,MIN,1,162,60,102,N
rodgebu01,1982,ML4,1,47,23,24,N
kuennha01,1982,ML4,2,116,72,43,N
fanniji01,1982,MON,1,162,86,76,N
lemonbo01,1982,NYA,1,14,6,8,N
michage01,1982,NYA,2,86,44,42,N
kingcl01,1982,NYA,3,62,29,33,N
bambege01,1982,NYN,1,162,65,97,N
martibi02,1982,OAK,1,162,68,94,N
corrapa01,1982,PHI,1,162,89,73,N
tannech01,1982,PIT,1,162,84,78,N
willidi02,1982,SDN,1,162,81,81,N
lachere01,1982,SEA,1,162,76,86,N
robinfr02,1982,SFN,1,162,87,75,N
herzowh01,1982,SLN,1,162,92,70,N
zimmedo01,1982,TEX,1,96,38,58,N
johnsda01,1982,TEX,2,66,26,40,N
coxbo01,1982,TOR,1,162,78,84,N
torrejo01,1983,ATL,1,162,88,74,N
altobjo01,1983,BAL,1,162,98,64,N
houkra01,1983,BOS,1,162,78,84,N
mcnamjo99,1983,CAL,1,162,70,92,N
larusto01,1983,CHA,1,162,99,63,N
eliale01,1983,CHN,1,123,54,69,N
foxch01,1983,CHN,2,39,17,22,N
nixonru01,1983,CIN,1,162,74,88,N
ferrami01,1983,CLE,1,100,40,60,N
corrapa01,1983,CLE,2,62,30,32,N
andersp01,1983,DET,1,162,92,70,N
lillibo01,1983,HOU,1,162,85,77,N
howsedi01,1983,KCA,1,163,79,83,N
lasorto01,1983,LAN,1,163,91,71,N
gardnbi02,1983,MIN,1,162,70,92,N
kuennha01,1983,ML4,1,162,87,75,N
virdobi01,1983,MON,1,163,82,80,N
martibi02,1983,NYA,1,162,91,71,N
bambege01,1983,NYN,1,46,16,30,N
howarfr01,1983,NYN,2,116,52,64,N
borosst01,1983,OAK,1,162,74,88,N
corrapa01,1983,PHI,1,86,43,42,N
owenspa99,1983,PHI,2,77,47,30,N
tannech01,1983,PIT,1,162,84,78,N
willidi02,1983,SDN,1,163,81,81,N
lachere01,1983,SEA,1,73,26,47,N
crandde01,1983,SEA,2,89,34,55,N
robinfr02,1983,SFN,1,162,79,83,N
herzowh01,1983,SLN,1,162,79,83,N
raderdo02,1983,TEX,1,163,77,85,N
coxbo01,1983,TOR,1,162,89,73,N
torrejo01,1984,ATL,1,162,80,82,N
altobjo01,1984,BAL,1,162,85,77,N
houkra01,1984,BOS,1,162,86,76,N
mcnamjo99,1984,CAL,1,162,81,81,N
larusto01,1984,CHA,1,162,74,88,N
freyji99,1984,CHN,1,161,96,65,N
rappve99,1984,CIN,1,121,51,70,N
rosepe01,1984,CIN,2,41,19,22,Y
corrapa01,1984,CLE,1,163,75,87,N
andersp01,1984,DET,1,162,104,58,N
lillibo01,1984,HOU,1,162,80,82,N
howsedi01,1984,KCA,1,162,84,78,N
lasorto01,1984,LAN,1,162,79,83,N
gardnbi02,1984,MIN,1,162,81,81,N
lachere01,1984,ML4,1,161,67,94,N
virdobi01,1984,MON,1,131,64,67,N
fanniji01,1984,MON,2,30,14,16,N
berrayo01,1984,NYA,1,162,87,75,N
johnsda02,1984,NYN,1,162,90,72,N
borosst01,1984,OAK,1,44,20,24,N
mooreja01,1984,OAK,2,118,57,61,N
owenspa99,1984,PHI,1,162,81,81,N
tannech01,1984,PIT,1,162,75,87,N
willidi02,1984,SDN,1,162,92,70,N
crandde01,1984,SEA,1,135,59,76,N
cottich01,1984,SEA,2,27,15,12,N
robinfr02,1984,SFN,1,106,42,64,N
ozarkda99,1984,SFN,2,56,24,32,N
herzowh01,1984,SLN,1,162,84,78,N
raderdo02,1984,TEX,1,161,69,92,N
coxbo01,1984,TOR,1,163,89,73,N
haased01,1985,ATL,1,121,50,71,N
winebo01,1985,ATL,2,41,16,25,N
altobjo01,1985,BAL,1,55,29,26,N
ripkeca99,1985,BAL,2,1,1,0,N
weaveea99,1985,BAL,3,105,53,52,N
mcnamjo99,1985,BOS,1,163,81,81,N
mauchge01,1985,CAL,1,162,90,72,N
larusto01,1985,CHA,1,163,85,77,N
freyji99,1985,CHN,1,162,77,84,N
rosepe01,1985,CIN,1,162,89,72,Y
corrapa01,1985,CLE,1,162,60,102,N
andersp01,1985,DET,1,161,84,77,N
lillibo01,1985,HOU,1,162,83,79,N
howsedi01,1985,KCA,1,162,91,71,N
lasorto01,1985,LAN,1,162,95,67,N
gardnbi02,1985,MIN,1,62,27,35,N
millera99,1985,MIN,2,100,50,50,N
bambege01,1985,ML4,1,161,71,90,N
rodgebu01,1985,MON,1,161,84,77,N
berrayo01,1985,NYA,1,16,6,10,N
martibi02,1985,NYA,2,145,91,54,N
johnsda02,1985,NYN,1,162,98,64,N
mooreja01,1985,OAK,1,162,77,85,N
felskjo01,1985,PHI,1,162,75,87,N
tannech01,1985,PIT,1,161,57,104,N
willidi02,1985,SDN,1,162,83,79,N
cottich01,1985,SEA,1,162,74,88,N
davenji01,1985,SFN,1,144,56,88,N
craigro01,1985,SFN,2,18,6,12,N
herzowh01,1985,SLN,1,162,101,61,N
raderdo02,1985,TEX,1,32,9,23,N
valenbo02,1985,TEX,2,129,53,76,N
coxbo01,1985,TOR,1,161,99,62,N
tannech01,1986,ATL,1,161,72,89,N
weaveea99,1986,BAL,1,162,73,89,N
mcnamjo99,1986,BOS,1,161,95,66,N
mauchge01,1986,CAL,1,162,92,70,N
larusto01,1986,CHA,1,64,26,38,N
raderdo02,1986,CHA,2,2,1,1,N
fregoji01,1986,CHA,3,96,45,51,N
freyji99,1986,CHN,1,56,23,33,N
vukovjo01,1986,CHN,2,2,1,1,N
michage01,1986,CHN,3,102,46,56,N
rosepe01,1986,CIN,1,162,86,76,Y
corrapa01,1986,CLE,1,163,84,78,N
andersp01,1986,DET,1,162,87,75,N
lanieha01,1986,HOU,1,162,96,66,N
howsedi01,1986,KCA,1,88,40,48,N
ferrami01,1986,KCA,2,74,36,38,N
lasorto01,1986,LAN,1,162,73,89,N
millera99,1986,MIN,1,139,59,80,N
kellyto01,1986,MIN,2,23,12,11,N
bambege01,1986,ML4,1,152,71,81,N
trebeto99,1986,ML4,2,9,6,3,N
rodgebu01,1986,MON,1,161,78,83,N
pinielo01,1986,NYA,1,162,90,72,N
johnsda02,1986,NYN,1,162,108,54,N
mooreja01,1986,OAK,1,73,29,44,N
newmaje01,1986,OAK,2,10,2,8,N
larusto01,1986,OAK,3,79,45,34,N
felskjo01,1986,PHI,1,161,86,75,N
leylaji99,1986,PIT,1,162,64,98,N
borosst01,1986,SDN,1,162,74,88,N
cottich01,1986,SEA,1,28,9,19,N
martima01,1986,SEA,2,1,0,1,N
willidi02,1986,SEA,3,133,58,75,N
craigro01,1986,SFN,1,162,83,79,N
herzowh01,1986,SLN,1,161,79,82,N
valenbo02,1986,TEX,1,162,87,75,N
williji03,1986,TOR,1,163,86,76,N
tannech01,1987,ATL,1,161,69,92,N
ripkeca99,1987,BAL,1,162,67,95,N
mcnamjo99,1987,BOS,1,162,78,84,N
mauchge01,1987,CAL,1,162,75,87,N
fregoji01,1987,CHA,1,162,77,85,N
michage01,1987,CHN,1,136,68,68,N
lucchfr99,1987,CHN,2,25,8,17,N
rosepe01,1987,CIN,1,162,84,78,N
corrapa01,1987,CLE,1,87,31,56,N
edwardo01,1987,CLE,2,75,30,45,N
andersp01,1987,DET,1,162,98,64,N
lanieha01,1987,HOU,1,162,76,86,N
gardnbi02,1987,KCA,1,126,62,64,N
wathajo01,1987,KCA,2,36,21,15,N
lasorto01,1987,LAN,1,162,73,89,N
kellyto01,1987,MIN,1,162,85,77,N
trebeto99,1987,ML4,1,162,91,71,N
rodgebu01,1987,MON,1,162,91,71,N
pinielo01,1987,NYA,1,162,89,73,N
johnsda02,1987,NYN,1,162,92,70,N
larusto01,1987,OAK,1,162,81,81,N
felskjo01,1987,PHI,1,61,29,32,N
eliale01,1987,PHI,2,101,51,50,N
leylaji99,1987,PIT,1,162,80,82,N
bowala01,1987,SDN,1,162,65,97,N
willidi02,1987,SEA,1,162,78,84,N
craigro01,1987,SFN,1,162,90,72,N
herzowh01,1987,SLN,1,162,95,67,N
valenbo02,1987,TEX,1,162,75,87,N
williji03,1987,TOR,1,162,96,66,N
tannech01,1988,ATL,1,39,12,27,N
nixonru01,1988,ATL,2,121,42,79,N
ripkeca99,1988,BAL,1,6,0,6,N
robinfr02,1988,BAL,2,155,54,101,N
mcnamjo99,1988,BOS,1,85,43,42,N
morgajo01,1988,BOS,2,77,46,31,N
rojasco01,1988,CAL,1,154,75,79,N
stubimo01,1988,CAL,2,8,0,8,N
fregoji01,1988,CHA,1,161,71,90,N
zimmedo01,1988,CHN,1,163,77,85,N
rosepe01,1988,CIN,1,23,11,12,N
helmsto01,1988,CIN,2,27,12,15,N
rosepe01,1988,CIN,3,111,64,47,N
edwardo01,1988,CLE,1,162,78,84,N
andersp01,1988,DET,1,162,88,74,N
lanieha01,1988,HOU,1,162,82,80,N
wathajo01,1988,KCA,1,161,84,77,N
lasorto01,1988,LAN,1,162,94,67,N
kellyto01,1988,MIN,1,162,91,71,N
trebeto99,1988,ML4,1,162,87,75,N
rodgebu01,1988,MON,1,163,81,81,N
martibi02,1988,NYA,1,68,40,28,N
pinielo01,1988,NYA,2,93,45,48,N
johnsda02,1988,NYN,1,160,100,60,N
larusto01,1988,OAK,1,162,104,58,N
eliale01,1988,PHI,1,153,60,92,N
vukovjo01,1988,PHI,2,9,5,4,N
leylaji99,1988,PIT,1,160,85,75,N
bowala01,1988,SDN,1,46,16,30,N
mckeoja99,1988,SDN,2,115,67,48,N
willidi02,1988,SEA,1,56,23,33,N
snydeji02,1988,SEA,2,105,45,60,N
craigro01,1988,SFN,1,162,83,79,N
herzowh01,1988,SLN,1,162,76,86,N
valenbo02,1988,TEX,1,161,70,91,N
williji03,1988,TOR,1,162,87,75,N
nixonru01,1989,ATL,1,161,63,97,N
robinfr02,1989,BAL,1,162,87,75,N
morgajo01,1989,BOS,1,162,83,79,N
raderdo02,1989,CAL,1,162,91,71,N
torboje01,1989,CHA,1,161,69,92,N
zimmedo01,1989,CHN,1,162,93,69,N
rosepe01,1989,CIN,1,125,59,66,N
helmsto01,1989,CIN,2,37,16,21,N
edwardo01,1989,CLE,1,143,65,78,N
hartjo99,1989,CLE,2,19,8,11,N
andersp01,1989,DET,1,162,59,103,N
howear01,1989,HOU,1,162,86,76,N
wathajo01,1989,KCA,1,162,92,70,N
lasorto01,1989,LAN,1,160,77,83,N
kellyto01,1989,MIN,1,162,80,82,N
trebeto99,1989,ML4,1,162,81,81,N
rodgebu01,1989,MON,1,162,81,81,N
greenda02,1989,NYA,1,121,56,65,N
dentbu01,1989,NYA,2,40,18,22,N
johnsda02,1989,NYN,1,162,87,75,N
larusto01,1989,OAK,1,162,99,63,N
leyvani99,1989,PHI,1,163,67,95,N
leylaji99,1989,PIT,1,164,74,88,N
mckeoja99,1989,SDN,1,162,89,73,N
lefebji01,1989,SEA,1,162,73,89,N
craigro01,1989,SFN,1,162,92,70,N
herzowh01,1989,SLN,1,164,86,76,N
valenbo02,1989,TEX,1,162,83,79,N
williji03,1989,TOR,1,36,12,24,N
gastoci01,1989,TOR,2,126,77,49,N
nixonru01,1990,ATL,1,65,25,40,N
coxbo01,1990,ATL,2,97,40,57,N
robinfr02,1990,BAL,1,162,76,85,N
morgajo01,1990,BOS,1,162,88,74,N
raderdo02,1990,CAL,1,162,80,82,N
torboje01,1990,CHA,1,162,94,68,N
zimmedo01,1990,CHN,1,162,77,85,N
pinielo01,1990,CIN,1,162,91,71,N
mcnamjo99,1990,CLE,1,162,77,85,N
andersp01,1990,DET,1,162,79,83,N
howear01,1990,HOU,1,162,75,87,N
wathajo01,1990,KCA,1,161,75,86,N
lasorto01,1990,LAN,1,162,86,76,N
kellyto01,1990,MIN,1,162,74,88,N
trebeto99,1990,ML4,1,162,74,88,N
rodgebu01,1990,MON,1,162,85,77,N
dentbu01,1990,NYA,1,49,18,31,N
merrist99,1990,NYA,2,113,49,64,N
johnsda02,1990,NYN,1,42,20,22,N
harrebu01,1990,NYN,2,120,71,49,N
larusto01,1990,OAK,1,162,103,59,N
leyvani99,1990,PHI,1,162,77,85,N
leylaji99,1990,PIT,1,162,95,67,N
mckeoja99,1990,SDN,1,80,37,43,N
riddogr99,1990,SDN,2,82,38,44,N
lefebji01,1990,SEA,1,162,77,85,N
craigro01,1990,SFN,1,162,85,77,N
herzowh01,1990,SLN,1,80,33,47,N
schoere01,1990,SLN,2,24,13,11,N
torrejo01,1990,SLN,3,58,24,34,N
valenbo02,1990,TEX,1,162,83,79,N
gastoci01,1990,TOR,1,162,86,76,N
coxbo01,1991,ATL,1,162,94,68,N
robinfr02,1991,BAL,1,37,13,24,N
oatesjo01,1991,BAL,2,125,54,71,N
morgajo01,1991,BOS,1,162,84,78,N
raderdo02,1991,CAL,1,124,61,63,N
rodgebu01,1991,CAL,2,38,20,18,N
torboje01,1991,CHA,1,162,87,75,N
zimmedo01,1991,CHN,1,37,18,19,N
altobjo01,1991,CHN,2,1,0,1,N
essiaji01,1991,CHN,3,122,59,63,N
pinielo01,1991,CIN,1,162,74,88,N
mcnamjo99,1991,CLE,1,77,25,52,N
hargrmi01,1991,CLE,2,85,32,53,N
andersp01,1991,DET,1,162,84,78,N
howear01,1991,HOU,1,162,65,97,N
wathajo01,1991,KCA,1,37,15,22,N
schaebo99,1991,KCA,2,1,1,0,N
mcraeha01,1991,KCA,3,124,66,58,N
lasorto01,1991,LAN,1,162,93,69,N
kellyto01,1991,MIN,1,162,95,67,N
trebeto99,1991,ML4,1,162,83,79,N
rodgebu01,1991,MON,1,49,20,29,N
runneto01,1991,MON,2,112,51,61,N
merrist99,1991,NYA,1,162,71,91,N
harrebu01,1991,NYN,1,154,74,80,N
cubbami01,1991,NYN,2,7,3,4,N
larusto01,1991,OAK,1,162,84,78,N
leyvani99,1991,PHI,1,13,4,9,N
fregoji01,1991,PHI,2,149,74,75,N
leylaji99,1991,PIT,1,162,98,64,N
riddogr99,1991,SDN,1,162,84,78,N
lefebji01,1991,SEA,1,162,83,79,N
craigro01,1991,SFN,1,162,75,87,N
torrejo01,1991,SLN,1,162,84,78,N
valenbo02,1991,TEX,1,162,85,77,N
gastoci01,1991,TOR,1,120,66,54,N
tenacge01,1991,TOR,2,33,19,14,N
gastoci01,1991,TOR,3,9,6,3,N
coxbo01,1992,ATL,1,162,98,64,N
oatesjo01,1992,BAL,1,162,89,73,N
hobsobu01,1992,BOS,1,162,73,89,N
rodgebu01,1992,CAL,1,39,19,20,N
wathajo01,1992,CAL,2,89,39,50,N
rodgebu01,1992,CAL,3,34,14,20,N
lamonge01,1992,CHA,1,162,86,76,N
lefebji01,1992,CHN,1,162,78,84,N
pinielo01,1992,CIN,1,162,90,72,N
hargrmi01,1992,CLE,1,162,76,86,N
andersp01,1992,DET,1,162,75,87,N
howear01,1992,HOU,1,162,81,81,N
mcraeha01,1992,KCA,1,162,72,90,N
lasorto01,1992,LAN,1,162,63,99,N
kellyto01,1992,MIN,1,162,90,72,N
garneph01,1992,ML4,1,162,92,70,N
runneto01,1992,MON,1,37,17,20,N
aloufe01,1992,MON,2,125,70,55,N
showabu99,1992,NYA,1,162,76,86,N
torboje01,1992,NYN,1,162,72,90,N
larusto01,1992,OAK,1,162,96,66,N
fregoji01,1992,PHI,1,162,70,92,N
leylaji99,1992,PIT,1,162,96,66,N
riddogr99,1992,SDN,1,150,78,72,N
rigglji99,1992,SDN,2,12,4,8,N
plummbi01,1992,SEA,1,162,64,98,N
craigro01,1992,SFN,1,162,72,90,N
torrejo01,1992,SLN,1,162,83,79,N
valenbo02,1992,TEX,1,86,45,41,N
harrato01,1992,TEX,2,76,32,44,N
gastoci01,1992,TOR,1,162,96,66,N
coxbo01,1993,ATL,1,162,104,58,N
oatesjo01,1993,BAL,1,162,85,77,N
hobsobu01,1993,BOS,1,162,80,82,N
rodgebu01,1993,CAL,1,162,71,91,N
lamonge01,1993,CHA,1,162,94,68,N
lefebji01,1993,CHN,1,162,84,78,N
perezto01,1993,CIN,1,44,20,24,N
johnsda02,1993,CIN,2,118,53,65,N
hargrmi01,1993,CLE,1,162,76,86,N
baylodo01,1993,COL,1,162,67,95,N
andersp01,1993,DET,1,162,85,77,N
lachere01,1993,FLO,1,162,64,98,N
howear01,1993,HOU,1,162,85,77,N
mcraeha01,1993,KCA,1,162,84,78,N
lasorto01,1993,LAN,1,162,81,81,N
kellyto01,1993,MIN,1,162,71,91,N
garneph01,1993,ML4,1,162,69,93,N
aloufe01,1993,MON,1,162,94,68,N
showabu99,1993,NYA,1,162,88,74,N
torboje01,1993,NYN,1,38,13,25,N
greenda02,1993,NYN,2,124,46,78,N
larusto01,1993,OAK,1,162,68,94,N
fregoji01,1993,PHI,1,162,97,65,N
leylaji99,1993,PIT,1,162,75,87,N
rigglji99,1993,SDN,1,162,61,101,N
pinielo01,1993,SEA,1,162,82,80,N
bakerdu01,1993,SFN,1,162,103,59,N
torrejo01,1993,SLN,1,162,87,75,N
kenneke99,1993,TEX,1,162,86,76,N
gastoci01,1993,TOR,1,162,95,67,N
coxbo01,1994,ATL,1,114,68,46,N
oatesjo01,1994,BAL,1,112,63,49,N
hobsobu01,1994,BOS,1,115,54,61,N
rodgebu01,1994,CAL,1,40,16,24,N
lachema01,1994,CAL,2,75,31,44,N
lamonge01,1994,CHA,1,113,67,46,N
trebeto99,1994,CHN,1,113,49,64,N
johnsda02,1994,CIN,1,115,66,48,N
hargrmi01,1994,CLE,1,113,66,47,N
baylodo01,1994,COL,1,117,53,64,N
andersp01,1994,DET,1,115,53,62,N
lachere01,1994,FLO,1,115,51,64,N
collite99,1994,HOU,1,115,66,49,N
mcraeha01,1994,KCA,1,115,64,51,N
lasorto01,1994,LAN,1,115,58,56,N
kellyto01,1994,MIN,1,113,53,60,N
garneph01,1994,ML4,1,115,53,62,N
aloufe01,1994,MON,1,114,74,40,N
showabu99,1994,NYA,1,113,70,43,N
greenda02,1994,NYN,1,113,55,58,N
larusto01,1994,OAK,1,114,51,63,N
fregoji01,1994,PHI,1,115,54,61,N
leylaji99,1994,PIT,1,114,53,61,N
rigglji99,1994,SDN,1,117,47,70,N
pinielo01,1994,SEA,1,112,49,63,N
bakerdu01,1994,SFN,1,115,55,60,N
torrejo01,1994,SLN,1,115,53,61,N
kenneke99,1994,TEX,1,114,52,62,N
gastoci01,1994,TOR,1,115,55,60,N
coxbo01,1995,ATL,1,144,90,54,N
reganph01,1995,BAL,1,144,71,73,N
kenneke99,1995,BOS,1,144,86,58,N
lachema01,1995,CAL,1,145,78,67,N
lamonge01,1995,CHA,1,31,11,20,N
bevinte99,1995,CHA,2,113,57,56,N
rigglji99,1995,CHN,1,144,73,71,N
johnsda02,1995,CIN,1,144,85,59,N
hargrmi01,1995,CLE,1,144,100,44,N
baylodo01,1995,COL,1,144,77,67,N
andersp01,1995,DET,1,144,60,84,N
lachere01,1995,FLO,1,143,67,76,N
collite99,1995,HOU,1,144,76,68,N
boonebo01,1995,KCA,1,144,70,74,N
lasorto01,1995,LAN,1,144,78,66,N
kellyto01,1995,MIN,1,144,56,88,N
garneph01,1995,ML4,1,144,65,79,N
aloufe01,1995,MON,1,144,66,78,N
showabu99,1995,NYA,1,145,79,65,N
greenda02,1995,NYN,1,144,69,75,N
larusto01,1995,OAK,1,144,67,77,N
fregoji01,1995,PHI,1,144,69,75,N
leylaji99,1995,PIT,1,144,58,86,N
bochybr01,1995,SDN,1,144,70,74,N
pinielo01,1995,SEA,1,145,79,66,N
bakerdu01,1995,SFN,1,144,67,77,N
torrejo01,1995,SLN,1,47,20,27,N
jorgemi01,1995,SLN,2,96,42,54,N
oatesjo01,1995,TEX,1,144,74,70,N
gastoci01,1995,TOR,1,144,56,88,N
coxbo01,1996,ATL,1,162,96,66,N
johnsda02,1996,BAL,1,164,88,74,N
kenneke99,1996,BOS,1,162,85,77,N
lachema01,1996,CAL,1,111,52,59,N
mcnamjo99,1996,CAL,2,28,10,18,N
maddojo99,1996,CAL,3,22,8,14,N
bevinte99,1996,CHA,1,163,85,77,N
rigglji99,1996,CHN,1,163,76,86,N
knighra01,1996,CIN,1,162,81,81,N
hargrmi01,1996,CLE,1,161,99,62,N
baylodo01,1996,COL,1,163,83,79,N
bellbu01,1996,DET,1,162,53,109,N
lachere01,1996,FLO,1,86,39,47,N
rojasco01,1996,FLO,2,1,1,0,N
bolesjo99,1996,FLO,3,75,40,35,N
collite99,1996,HOU,1,162,82,80,N
boonebo01,1996,KCA,1,161,75,86,N
lasorto01,1996,LAN,1,76,41,35,N
russebi01,1996,LAN,2,86,49,37,N
kellyto01,1996,MIN,1,162,78,84,N
garneph01,1996,ML4,1,163,80,82,N
aloufe01,1996,MON,1,162,88,74,N
torrejo01,1996,NYA,1,162,92,70,N
greenda02,1996,NYN,1,131,59,72,N
valenbo02,1996,NYN,2,31,12,19,N
howear01,1996,OAK,1,162,78,84,N
fregoji01,1996,PHI,1,162,67,95,N
leylaji99,1996,PIT,1,162,73,89,N
bochybr01,1996,SDN,1,162,91,71,N
pinielo01,1996,SEA,1,161,85,76,N
bakerdu01,1996,SFN,1,162,68,94,N
larusto01,1996,SLN,1,162,88,74,N
oatesjo01,1996,TEX,1,163,90,72,N
gastoci01,1996,TOR,1,162,74,88,N
collite99,1997,ANA,1,162,84,78,N
coxbo01,1997,ATL,1,162,101,61,N
johnsda02,1997,BAL,1,162,98,64,N
williji03,1997,BOS,1,162,78,84,N
bevinte99,1997,CHA,1,161,80,81,N
rigglji99,1997,CHN,1,162,68,94,N
knighra01,1997,CIN,1,99,43,56,N
mckeoja99,1997,CIN,2,63,33,30,N
hargrmi01,1997,CLE,1,161,86,75,N
